created_at,username,text,true_label,true_label_name,pred_label,pred_label_name,correct,down_prob,flat_prob,up_prob,confidence,expected_return_pct,actual_return_pct,quarter,year,influence_weight
2024-12-03 12:46:43+00:00,saylor,"Last week, $MSTR's treasury operations delivered a BTC Yield of 2.55%, providing a net benefit of ~9,850 BTC to our shareholders, or ~1407 BTC per day. At $95K per BTC, that would equate to $936 milli",1,flat,1,flat,1,0.15371155738830566,0.5478459000587463,0.298442542552948,0.5478459000587463,0.30137532495369784,0.34441371833083,Q4 2024,2024,1.0
2024-12-03 14:13:32+00:00,saylor,"My discussion of the economic benefits of Bitcoin scarcity &amp; volatility, $MSTR treasury operations, the surge in corporations adopting $BTC strategies, and the opportunity that #Bitcoin represents",1,flat,2,up,0,0.268099308013916,0.36377695202827454,0.36812371015548706,0.36812371015548706,0.2240857390452185,0.25655896236665,Q4 2024,2024,1.0
2024-12-03 21:35:51+00:00,saylor,The Deal of the Century is Trump Max #Bitcoin https://t.co/fpPOnGDenm,1,flat,0,down,0,0.37899380922317505,0.2681317925453186,0.35287436842918396,0.37899380922317505,-0.013410454582173537,0.23012109198754,Q4 2024,2024,1.0
2024-12-04 04:02:10+00:00,elonmusk,Absolutely true,1,flat,1,flat,1,0.3229508101940155,0.40429776906967163,0.27275148034095764,0.40429776906967163,-0.06582284544786929,0.69157747213315,Q4 2024,2024,0.8092310917502938
2024-12-04 08:57:10+00:00,elonmusk,Must be a coincidence 🙄,1,flat,1,flat,1,0.26853492856025696,0.4277871251106262,0.3036780059337616,0.4277871251106262,0.09674360646700882,-0.7420052738265199,Q4 2024,2024,0.8092310917502938
2024-12-04 13:02:48+00:00,saylor,"In November, $MSTR raised $13.5 billion and acquired 149,880 BTC for ~$90,231 with a BTC Yield of 38.7%, providing a net benefit of 97,500 BTC to our shareholders, or 3250 BTC per day. At ~$96K per BT",1,flat,1,flat,1,0.18142572045326233,0.5201529264450073,0.29842135310173035,0.5201529264450073,0.24946217575726776,-0.09494082523396,Q4 2024,2024,1.0
2024-12-04 15:45:55+00:00,realDonaldTrump,"Michael Whatley, from the Great State of North Carolina, has been with me since the beginning, and has done an OUTSTANDING and HISTORIC JOB in running the Republican National Committee with the fantas",2,up,1,flat,0,0.18187694251537323,0.5730535984039307,0.2450695037841797,0.5730535984039307,0.14387150182186673,1.59152391703502,Q4 2024,2024,0.813890190106979
2024-12-04 15:48:27+00:00,realDonaldTrump,"....Dan has worked in venture capital and private equity, and most recently has been serving as Senior Advisor to Vice President-Elect JD Vance. Dan will be a fearless and relentless fighter for Ameri",2,up,1,flat,0,0.22259491682052612,0.5453836917877197,0.23202136158943176,0.5453836917877197,0.04204368519525933,1.59152391703502,Q4 2024,2024,0.813890190106979
2024-12-04 15:48:34+00:00,realDonaldTrump,"I am pleased to nominate Daniel P. Driscoll, from the Great State of North Carolina, to serve as the Secretary of the Army. As a former Soldier, Investor, and Political Advisor, Dan brings a powerful ",2,up,1,flat,0,0.28028982877731323,0.40821272134780884,0.31149744987487793,0.40821272134780884,0.09009438612211806,1.59152391703502,Q4 2024,2024,0.813890190106979
2024-12-04 15:58:33+00:00,realDonaldTrump,"I am delighted to nominate Jared Isaacman, an accomplished business leader, philanthropist, pilot, and astronaut, as Administrator of the National Aeronautics and Space Administration (NASA). Jared wi",2,up,1,flat,0,0.2651746869087219,0.48391100764274597,0.2509143054485321,0.48391100764274597,-0.0005585781401790287,1.59152391703502,Q4 2024,2024,0.813890190106979
2024-12-04 16:45:01+00:00,realDonaldTrump,https://www. thegatewaypundit.com/2024/11/s tock-market-just-recorded-its-best-month-this/,2,up,1,flat,0,0.22538119554519653,0.44019705057144165,0.3344217538833618,0.44019705057144165,0.23787227291716767,4.3681088124047704,Q4 2024,2024,0.813890190106979
2024-12-04 17:21:24+00:00,realDonaldTrump,"I am pleased to nominate Gail Slater as Assistant Attorney General for the Antitrust Division at the Department of Justice. Big Tech has run wild for years, stifling competition in our most innovative",2,up,1,flat,0,0.23377884924411774,0.5134081840515137,0.2528129816055298,0.5134081840515137,0.061931507393522045,2.38147577456003,Q4 2024,2024,0.813890190106979
2024-12-04 17:47:48+00:00,realDonaldTrump,I am delighted to announce the nomination of Paul Atkins to be the next Chairman of the Securities & Exchange Commission.\n \nPaul is a proven leader for common sense regulations. He believes in the p,2,up,1,flat,0,0.25437644124031067,0.47888022661209106,0.26674336194992065,0.47888022661209106,0.0507294098344031,2.38147577456003,Q4 2024,2024,0.813890190106979
2024-12-04 17:48:33+00:00,realDonaldTrump,"I am honored to nominate Monica Elizabeth Crowley, Ph.D. to serve as Ambassador, Assistant Secretary of State, and Chief of Protocol of the United States of America. Monica will be the Administration ",2,up,1,flat,0,0.23954138159751892,0.4590242803096771,0.30143439769744873,0.4590242803096771,0.14660483344207403,2.38147577456003,Q4 2024,2024,0.813890190106979
2024-12-04 17:50:42+00:00,realDonaldTrump,"...Additionally, I have asked William Joseph McGinley to serve as Counsel to the Department of Government Efficiency (“DOGE”), something he is very passionate about. Bill will work with Elon Musk, Viv",2,up,1,flat,0,0.2734217345714569,0.49541783332824707,0.23116038739681244,0.49541783332824707,-0.05477729963901243,2.38147577456003,Q4 2024,2024,0.813890190106979
2024-12-04 20:39:49+00:00,saylor,"I journeyed into the @FoxBusiness studios to discuss digital capital, the growth of the #Bitcoin asset class, the promise of Bitcoin as a protocol for prosperity, and the emergence of Bitcoin as the w",1,flat,1,flat,1,0.30062833428382874,0.35375159978866577,0.34561997652053833,0.35375159978866577,0.11902062290676035,-0.56477144574381,Q4 2024,2024,1.0
2024-12-04 22:56:53+00:00,realDonaldTrump,"I am very pleased to nominate business leader and former U.S. Senator Kelly Loeffler, from the Great State of Georgia, to serve as Administrator of the Small Business Administration (SBA). Small Busin",2,up,1,flat,0,0.2433149665594101,0.4588683843612671,0.29781657457351685,0.4588683843612671,0.13243905432255634,3.02888657235208,Q4 2024,2024,0.813890190106979
2024-12-05 00:06:22+00:00,realDonaldTrump,"Frank Bisignano currently serves as the Chairman, President, and Chief Executive Officer of Fiserv Corporation, the World’s largest payments and financial technology company that touches almost every ",2,up,1,flat,0,0.19676129519939423,0.4767512381076813,0.3264874517917633,0.4767512381076813,0.2758615720710863,5.01691121624167,Q4 2024,2024,0.813890190106979
2024-12-05 01:16:38+00:00,realDonaldTrump,"I am very pleased to nominate Frank Bisignano to serve as the Commissioner of the Social Security Administration. Frank is a business leader, with a tremendous track record of transforming large corpo",2,up,1,flat,0,0.255390465259552,0.4673692584037781,0.2772402763366699,0.4673692584037781,0.06944018060853997,4.316995766572241,Q4 2024,2024,0.813890190106979
2024-12-05 03:20:29+00:00,elonmusk,@DefiyantlyFree True,1,flat,1,flat,1,0.25871020555496216,0.4337061047554016,0.3075837194919586,0.4337061047554016,0.12280028835356255,-0.71717896346199,Q4 2024,2024,0.8092310917502938
2024-12-05 05:58:18+00:00,cz_binance,"Them: congrats! you made a lot of money on bitcoin, right?

Me: No, not exactly. I still have the same number of bitcoins. It's just that everything else became a little cheaper, relative to bitcoin.",1,flat,1,flat,1,0.2694116234779358,0.38271191716194153,0.34787651896476746,0.38271191716194153,0.18187804583514408,0.20633898076031,Q4 2024,2024,0.7932718424041808
2024-12-05 10:48:23+00:00,elonmusk,@teslaownersSV Definitely a troll 😂,2,up,1,flat,0,0.24756404757499695,0.48003819584846497,0.2723976671695709,0.48003819584846497,0.07458105373616963,1.22820631583924,Q4 2024,2024,0.8092310917502938
2024-12-05 10:52:16+00:00,elonmusk,Must be a coincidence 🙄,2,up,1,flat,0,0.26853492856025696,0.4277871251106262,0.3036780059337616,0.4277871251106262,0.09674360646700882,1.22820631583924,Q4 2024,2024,0.8092310917502938
2024-12-05 11:32:52+00:00,saylor,Keep Your Promises #Bitcoin https://t.co/9PdS0xq5F3,0,down,0,down,1,0.3894037902355194,0.26426830887794495,0.34632793068885803,0.3894037902355194,-0.04574709780049936,-1.2244366669648,Q4 2024,2024,1.0
2024-12-05 12:55:19+00:00,realDonaldTrump,"CONGRATULATIONS BITCOINERS!!! $100,000!!! YOU’RE WELCOME!!! Together, we will Make America Great Again!",0,down,1,flat,0,0.2376154363155365,0.3881007432937622,0.3742837607860565,0.3881007432937622,0.2932353250258513,-1.7695564714325498,Q4 2024,2024,0.813890190106979
2024-12-05 13:33:29+00:00,saylor,$SMLR is a company on the #Bitcoin Standard.,0,down,1,flat,0,0.3124482333660126,0.3541713058948517,0.33338046073913574,0.3541713058948517,0.0728678211443008,-1.4332932695229301,Q4 2024,2024,1.0
2024-12-05 13:45:36+00:00,saylor,We have a #Bitcoin President.,0,down,1,flat,0,0.28080135583877563,0.38675978779792786,0.3324388265609741,0.38675978779792786,0.13025136292388675,-1.4332932695229301,Q4 2024,2024,1.0
2024-12-05 14:16:41+00:00,saylor,"Year to date, $MSTR treasury operations delivered a BTC Yield of 63.3%, a net benefit of ~119,800 BTC to our shareholders. At $103K per BTC, that equates to $12.3 billion for the year so far, making u",0,down,1,flat,0,0.21042534708976746,0.4583222568035126,0.33125239610671997,0.4583222568035126,0.25964214013359,-3.27338470408544,Q4 2024,2024,1.0
2024-12-05 14:47:52+00:00,elonmusk,Shouldn’t the American people be getting getting their money’s worth?,0,down,2,up,0,0.2385597974061966,0.3496325612068176,0.41180768609046936,0.41180768609046936,0.365138841744097,-3.27338470408544,Q4 2024,2024,0.8092310917502938
2024-12-05 17:44:29+00:00,cz_binance,The best part of the bitcoin design is that satoshi “retired early and forever.”,0,down,0,down,1,0.3583548069000244,0.3110981285572052,0.330547034740448,0.3583548069000244,-0.01861666065046978,-2.33497592635943,Q4 2024,2024,0.7932718424041808
2024-12-05 18:36:40+00:00,elonmusk,@cb_doge Lil X is tough as nails!,0,down,1,flat,0,0.2801845073699951,0.410137414932251,0.30967798829078674,0.410137414932251,0.08671934754486635,-3.2991215147323,Q4 2024,2024,0.8092310917502938
2024-12-05 21:06:42+00:00,realDonaldTrump,https:// nypost.com/2024/11/13/opinion/ donald-trumps-defense-secretary-pick-pete-hegseth-shows-why-dems-lost-the-2024-election/,1,flat,1,flat,1,0.22467362880706787,0.5462561845779419,0.229070246219635,0.5462561845779419,0.032359089231331385,-0.84623493130124,Q4 2024,2024,0.813890190106979
2024-12-05 22:13:19+00:00,elonmusk,@BasedMikeLee @DOGE @VivekGRamaswamy @SpeakerJohnson Great meeting!,1,flat,1,flat,1,0.28600481152534485,0.40391620993614197,0.3100789487361908,0.40391620993614197,0.0766129142651755,0.75176581234591,Q4 2024,2024,0.8092310917502938
2024-12-05 22:14:09+00:00,elonmusk,@MarshaBlackburn @DOGE Thank you!! 🇺🇸🇺🇸,1,flat,1,flat,1,0.2482980638742447,0.47068214416503906,0.2810198962688446,0.47068214416503906,0.09013531949404983,0.75176581234591,Q4 2024,2024,0.8092310917502938
2024-12-05 22:32:04+00:00,elonmusk,Excellent discussion about solving the national debt crisis,1,flat,2,up,0,0.31776514649391174,0.33644092082977295,0.3457939624786377,0.3457939624786377,0.087287890002412,0.75176581234591,Q4 2024,2024,0.8092310917502938
2024-12-05 22:34:44+00:00,elonmusk,@DOGE &amp; DOGE Jr https://t.co/37dDwCqJhN,1,flat,1,flat,1,0.30048948526382446,0.4649094343185425,0.23460116982460022,0.4649094343185425,-0.09868366410548451,0.75176581234591,Q4 2024,2024,0.8092310917502938
2024-12-05 22:35:49+00:00,elonmusk,@SenJoniErnst @VivekGRamaswamy Thank you for your many years of hard work on improving government efficiency! Super helpful for @DOGE.,1,flat,1,flat,1,0.21709683537483215,0.5482531785964966,0.23464994132518768,0.5482531785964966,0.057494948558063724,0.75176581234591,Q4 2024,2024,0.8092310917502938
2024-12-05 23:23:45+00:00,elonmusk,"If we don’t tackle the exponential growth in national debt, there will be no money for anything, including essential services!",1,flat,2,up,0,0.2294345200061798,0.35675668716430664,0.41380879282951355,0.41380879282951355,0.3861470670326032,0.76704199724188,Q4 2024,2024,0.8092310917502938
2024-12-06 00:41:04+00:00,saylor,"On $BTC 100K Day, my discussion with @JulesHyman covered advice to @stoolpresidente, cyber-manhattan, the need for a digital assets framework, the emergence of #Bitcoin as the world reserve capital ne",1,flat,2,up,0,0.29930245876312256,0.3314061760902405,0.3692913353443146,0.3692913353443146,0.16797639382181542,0.30287862748018,Q4 2024,2024,1.0
2024-12-06 00:50:46+00:00,realDonaldTrump,"I am pleased to announce that David O. Sacks will be the “White House A.I. & Crypto Czar.” In this important role, David will guide policy for the Administration in Artificial Intelligence and Cryptoc",1,flat,1,flat,1,0.22215154767036438,0.5001188516616821,0.2777295708656311,0.5001188516616821,0.1326128378664011,0.30287862748018,Q4 2024,2024,0.813890190106979
2024-12-06 01:49:07+00:00,elonmusk,@shivon @X Absolutely,1,flat,1,flat,1,0.2830996811389923,0.423886239528656,0.2930140197277069,0.423886239528656,0.048546616472827306,-0.25747350595077,Q4 2024,2024,0.8092310917502938
2024-12-06 02:05:35+00:00,realDonaldTrump,"...He supervised the activities of HSI offices throughout the Republic of Mexico as the Deputy Attaché. His overseas assignment covered the entire HSI investigative mission, including special interest",1,flat,1,flat,1,0.2464699149131775,0.5104975700378418,0.2430325597524643,0.5104975700378418,0.01897613598160937,0.5069755219223999,Q4 2024,2024,0.813890190106979
2024-12-06 02:05:45+00:00,realDonaldTrump,"...Tony manages all of HSI's complex Federal Law Enforcement investigative programs related to National Security and smuggling violations, including counter-proliferation, financial crimes, commercial",1,flat,1,flat,1,0.284770131111145,0.4763546884059906,0.23887524008750916,0.4763546884059906,-0.06087102684635527,0.5069755219223999,Q4 2024,2024,0.813890190106979
2024-12-06 05:45:55+00:00,elonmusk,@root2omkar @DefiyantlyFree @StephenM Yeah,1,flat,1,flat,1,0.24202662706375122,0.4731513261795044,0.284822016954422,0.4731513261795044,0.10933806529776881,0.1546990487137,Q4 2024,2024,0.8092310917502938
2024-12-06 12:59:02+00:00,realDonaldTrump,"Pete Hegseth is doing very well. His support is strong and deep, much more so than the Fake News would have you believe. He was a great student - Princeton/Harvard educated - with a Military state of ",2,up,1,flat,0,0.20048697292804718,0.4287241995334625,0.3707888424396515,0.4287241995334625,0.35586565897071426,1.45144870065583,Q4 2024,2024,0.813890190106979
2024-12-06 13:17:02+00:00,saylor,One Nakamoto is a #Bitcoin Superpower. https://t.co/OqPoHGjkIB,2,up,1,flat,0,0.31627357006073,0.34967318177223206,0.33405327796936035,0.34967318177223206,0.0670290314293353,2.28842481172877,Q4 2024,2024,1.0
2024-12-06 18:59:29+00:00,saylor,#Bitcoin expands your horizons. 🚀 https://t.co/XwHQeKTzEu,1,flat,0,down,0,0.3721458911895752,0.35437509417533875,0.27347901463508606,0.3721458911895752,-0.15647103842917828,-0.83820503399764,Q4 2024,2024,1.0
2024-12-06 20:29:06+00:00,saylor,"The perils of diversification, the evolution of $MSTR, the physics of financial engineering, bridging the crypto economy with the capital markets, the opportunity for the US to own the world's reserve",0,down,2,up,0,0.3086773753166199,0.29576733708381653,0.3955552875995636,0.3955552875995636,0.20199395871766937,-1.12799388919619,Q4 2024,2024,1.0
2024-12-06 23:36:51+00:00,elonmusk,@DOGE will address this with full transparency for the American people,1,flat,1,flat,1,0.252867192029953,0.4965585470199585,0.2505742311477661,0.4965585470199585,0.021809222325516655,-0.45033929364254,Q4 2024,2024,0.8092310917502938
2024-12-07 06:01:10+00:00,elonmusk,@BasedMikeLee @DOGE We should just generally get the government out of the way,1,flat,1,flat,1,0.2186741828918457,0.49510398507118225,0.28622183203697205,0.49510398507118225,0.15579421819242878,0.14926277818146,Q4 2024,2024,0.8092310917502938
2024-12-07 06:06:07+00:00,elonmusk,@SpeakerJohnson Absolutely 🇺🇸🇺🇸,1,flat,1,flat,1,0.3040575683116913,0.45854392647743225,0.23739854991436005,0.45854392647743225,-0.09986978985632548,0.14926277818146,Q4 2024,2024,0.8092310917502938
2024-12-07 06:29:23+00:00,elonmusk,"@DOGE does not fear the storm. 

It is the storm.",1,flat,1,flat,1,0.2623867094516754,0.46344414353370667,0.27416911721229553,0.46344414353370667,0.050315942848398396,0.14926277818146,Q4 2024,2024,0.8092310917502938
2024-12-07 06:48:30+00:00,elonmusk,How did something so harmful to children get approved?,1,flat,1,flat,1,0.2282693237066269,0.4061920642852783,0.3655385673046112,0.4061920642852783,0.29355857689896925,0.14926277818146,Q4 2024,2024,0.8092310917502938
2024-12-07 07:42:23+00:00,elonmusk,"@teslaownersSV Seriously 😂

But @DOGE is actually going to do a lot of good.",1,flat,1,flat,1,0.2131928950548172,0.5409772396087646,0.24582986533641815,0.5409772396087646,0.08675144546979119,0.19922884601396001,Q4 2024,2024,0.8092310917502938
2024-12-07 07:54:56+00:00,elonmusk,"@HSajwanization 🤣🤣 Great question!

Money isn’t real. 

Good &amp; services are.",1,flat,1,flat,1,0.3094113767147064,0.47282618284225464,0.21776238083839417,0.47282618284225464,-0.14844216780072864,0.19922884601396001,Q4 2024,2024,0.8092310917502938
2024-12-07 07:56:11+00:00,elonmusk,@teslaownersSV @DOGE I love this photo,1,flat,1,flat,1,0.2548959255218506,0.5139667987823486,0.23113735020160675,0.5139667987823486,-0.02014847430100268,0.19922884601396001,Q4 2024,2024,0.8092310917502938
2024-12-07 07:59:16+00:00,elonmusk,Doge &amp; Minidoge,1,flat,1,flat,1,0.3560362458229065,0.39175525307655334,0.2522086203098297,0.39175525307655334,-0.16807957170496216,0.19922884601396001,Q4 2024,2024,0.8092310917502938
2024-12-07 10:19:58+00:00,elonmusk,@cb_doge It is the only way,1,flat,1,flat,1,0.2877170741558075,0.4563644230365753,0.2559185028076172,0.4563644230365753,-0.03292552610895307,-0.07512740041327,Q4 2024,2024,0.8092310917502938
2024-12-07 13:29:08+00:00,cz_binance,"Had fun chatting with @RonghuiGu and @nikichain about security, crypto, AI, etc. 

This came out much more professional-looking than I expected. It was a casual chat in shorts and crocs. 

Made one ea",1,flat,1,flat,1,0.27315637469291687,0.5005876421928406,0.22625602781772614,0.5005876421928406,-0.06390940615148859,0.28441261399055,Q4 2024,2024,0.7932718424041808
2024-12-07 13:32:53+00:00,saylor,#Bitcoin is the Next Wave https://t.co/EEC89E5JtN,1,flat,2,up,0,0.34919553995132446,0.30004987120628357,0.35075464844703674,0.35075464844703674,0.03820017175644114,0.28441261399055,Q4 2024,2024,1.0
2024-12-07 15:03:17+00:00,realDonaldTrump,"Opposition fighters in Syria, in an unprecedented move, have totally taken over numerous cities, in a highly coordinated offensive, and are now on the outskirts of Damascus, obviously preparing to mak",1,flat,1,flat,1,0.28594738245010376,0.3618219792842865,0.35223066806793213,0.3618219792842865,0.15947723081279488,0.33931864999399997,Q4 2024,2024,0.813890190106979
2024-12-07 19:09:02+00:00,saylor,"The United States should buy #Bitcoin and sell Gold.
https://t.co/HD69iy1EAO",1,flat,1,flat,1,0.2852735221385956,0.37988272309303284,0.33484378457069397,0.37988272309303284,0.12660265356844083,-0.23554076887941003,Q4 2024,2024,1.0
2024-12-07 20:29:54+00:00,realDonaldTrump,https:// paulingrassia.substack.com/p/r ethinking-presidential-power-for?utm_medium=reader2,1,flat,1,flat,1,0.20572467148303986,0.49387598037719727,0.3003993332386017,0.49387598037719727,0.20786613596629144,-0.338187250996,Q4 2024,2024,0.813890190106979
2024-12-08 07:00:42+00:00,realDonaldTrump,"Assad is gone. He has fled his country. His protector, Russia, Russia, Russia, led by Vladimir Putin, was not interested in protecting him any longer. There was no reason for Russia to be there in the",1,flat,1,flat,1,0.27602237462997437,0.3885398507118225,0.3354378342628479,0.3885398507118225,0.14508397834882958,0.036081366992420004,Q4 2024,2024,0.813890190106979
2024-12-08 17:34:43+00:00,saylor,"I don't believe in 2% solutions, so I asked Anthony @Scaramucci to upgrade ""The Little Book of #Bitcoin"".",1,flat,1,flat,1,0.24308863282203674,0.43224963545799255,0.3246616721153259,0.43224963545799255,0.18556788262707413,0.08559262769368,Q4 2024,2024,1.0
2024-12-08 19:57:11+00:00,realDonaldTrump,https://www. breitbart.com/politics/2024/11 /27/exclusive-a-two-story-trump-statue-drawing-on-his-iconic-defiance-post-assassination-attempt-is-under-construction/,2,up,1,flat,0,0.2712547779083252,0.40153050422668457,0.327214777469635,0.40153050422668457,0.13786291105359877,1.0263297557644,Q4 2024,2024,0.813890190106979
2024-12-08 19:57:25+00:00,realDonaldTrump,https:// thenationalpulse.com/analysis- post/churchill-at-150-how-trumps-victory-ties-history-together/,2,up,1,flat,0,0.25047504901885986,0.4101332426071167,0.33939164876937866,0.4101332426071167,0.20066249586958548,1.0263297557644,Q4 2024,2024,0.813890190106979
2024-12-08 19:57:58+00:00,realDonaldTrump,"RT @jimmypatronis I fully endorse Joe Gruters as my replacement for CFO. Joe has worked very closely with my office on a number of consumer protection initiatives, including reining in annoying telema",2,up,1,flat,0,0.1945977658033371,0.5707202553749084,0.23468206822872162,0.5707202553749084,0.09966867909315218,1.0263297557644,Q4 2024,2024,0.813890190106979
2024-12-08 19:58:15+00:00,realDonaldTrump,https://www. wsj.com/opinion/markets-hail-t rumps-economics-he-will-repair-biden-damage-pro-growth-investment-boost-f3954dbe,2,up,1,flat,0,0.2037503719329834,0.4921379089355469,0.30411165952682495,0.4921379089355469,0.21884979913435265,1.0263297557644,Q4 2024,2024,0.813890190106979
2024-12-08 20:22:14+00:00,cz_binance,Simple. Accept bitcoin payments? 🤷‍♂️,1,flat,1,flat,1,0.3005969822406769,0.4994242787361145,0.19997861981391907,0.4994242787361145,-0.16685960924302895,-0.14311412735735998,Q4 2024,2024,0.7932718424041808
2024-12-08 22:39:57+00:00,elonmusk,@DogecoinNorway A classic 😂,0,down,1,flat,0,0.33462291955947876,0.41674181818962097,0.24863524734973907,0.41674181818962097,-0.13501669507902797,-1.03066260129523,Q4 2024,2024,0.8092310917502938
2024-12-08 23:06:57+00:00,elonmusk,@DefiyantlyFree Concerning,0,down,1,flat,0,0.24617676436901093,0.41472747921943665,0.339095801115036,0.41472747921943665,0.20812659232292288,-2.0102003469434497,Q4 2024,2024,0.8092310917502938
2024-12-08 23:57:58+00:00,realDonaldTrump,"I am pleased to announce that Alina Habba will join my White House Team as Counselor to the President. Alina has been a tireless advocate for Justice, a fierce Defender of the Rule of Law, and an inva",0,down,1,flat,0,0.2294846475124359,0.42220351099967957,0.34831178188323975,0.42220351099967957,0.2574624072672042,-2.0102003469434497,Q4 2024,2024,0.813890190106979
2024-12-09 03:55:34+00:00,elonmusk,@cb_doge It’s the only way,1,flat,1,flat,1,0.24012623727321625,0.44839799404144287,0.31147587299346924,0.44839799404144287,0.16522469512483046,0.45741844684706,Q4 2024,2024,0.8092310917502938
2024-12-09 12:08:00+00:00,saylor,$RIOT is a company on the #Bitcoin Standard.,1,flat,2,up,0,0.31067851185798645,0.34291326999664307,0.3464082181453705,0.3464082181453705,0.10175764851688453,-0.75877787481113,Q4 2024,2024,1.0
2024-12-09 13:04:39+00:00,saylor,"MicroStrategy has acquired 21,550 BTC for ~$2.1 billion at ~$98,783 per #bitcoin and has achieved BTC Yield of 43.2% QTD and 68.7% YTD. As of 12/8/2024, we hodl 423,650 $BTC acquired for ~$25.6 billio",0,down,2,up,0,0.3238217830657959,0.3151800334453583,0.3609981834888458,0.3609981834888458,0.1058024892067866,-1.66232888110391,Q4 2024,2024,1.0
2024-12-09 15:49:43+00:00,elonmusk,@DogecoinNorway It’s the only way,1,flat,1,flat,1,0.23510830104351044,0.39811182022094727,0.3667798936367035,0.39811182022094727,0.28319542914744766,-0.76936156003494,Q4 2024,2024,0.8092310917502938
2024-12-09 16:02:56+00:00,elonmusk,"If we don’t fix the deficit, everything will suffer, including essential spending like DoD, Medicare &amp; Social Security. 

It’s not optional.",0,down,1,flat,0,0.20129099488258362,0.42830005288124084,0.37040892243385315,0.42830005288124084,0.3536149012621393,-1.6486973534429301,Q4 2024,2024,0.8092310917502938
